DiscountTreatment,TotalPrice,PreviousSpend,PreviousQuantity,PreviousTransactions,AverageUnitPrice,RecencyDays,IndividualTreatmentEffect,TreatmentResponse
1,13.2,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
1,10.5,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
1,19.8,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
1,39.6,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,17.0,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,17.700000000000003,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
1,12.5,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,14.85,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
1,30.0,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,15.9,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,29.700000000000003,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,15.3,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,29.85,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
1,13.2,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
1,15.6,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,44.55,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
1,10.0,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,35.400000000000006,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
1,13.6,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
1,13.52,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,15.0,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
1,20.4,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,35.7,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
1,10.2,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
1,2.9,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,7.649999999999999,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,19.5,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,17.85,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,108.0,1367.89,704,2,3.3030555555555554,263,-5.686683518399555,Negative
0,16.95,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
0,6.75,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
0,1.95,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
1,0.42,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
1,0.85,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
1,1.65,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
0,2.55,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
1,5.04,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
0,2.1,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
1,1.25,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
1,10.5,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
1,5.0,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
0,15.3,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
0,2.95,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
0,3.95,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
1,3.3,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
1,3.38,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
1,2.55,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
1,1.7,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
0,4.25,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
0,3.75,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
1,6.6,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
1,1.69,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
0,7.5,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
0,8.850000000000001,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
0,12.75,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
0,3.9,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
0,12.75,999.51,841,4,2.279226804123712,28,-5.344312247972815,Negative
0,1.95,726.89,267,5,3.606237623762377,129,-9.224274289199744,Negative
0,39.0,726.89,267,5,3.606237623762377,129,-9.224274289199744,Negative
0,19.8,726.89,267,5,3.606237623762377,129,-9.224274289199744,Negative
0,14.75,726.89,267,5,3.606237623762377,129,-9.224274289199744,Negative
1,5.0,726.89,267,5,3.606237623762377,129,-9.224274289199744,Negative
1,8.75,726.89,267,5,3.606237623762377,129,-9.224274289199744,Negative
1,13.2,726.89,267,5,3.606237623762377,129,-9.224274289199744,Negative
0,15.3,726.89,267,5,3.606237623762377,129,-9.224274289199744,Negative
0,7.95,726.89,267,5,3.606237623762377,129,-9.224274289199744,Negative
0,5.95,726.89,267,5,3.606237623762377,129,-9.224274289199744,Negative
0,4.95,726.89,267,5,3.606237623762377,129,-9.224274289199744,Negative
1,2.5,726.89,267,5,3.606237623762377,129,-9.224274289199744,Negative
1,0.95,726.89,267,5,3.606237623762377,129,-9.224274289199744,Negative
1,15.0,4101.68,2962,11,2.460905511811024,15,-4.927967258447693,Negative
1,13.919999999999998,4101.68,2962,11,2.460905511811024,15,-4.927967258447693,Negative
1,12.6,4101.68,2962,11,2.460905511811024,15,-4.927967258447693,Negative
0,17.700000000000003,4101.68,2962,11,2.460905511811024,15,-4.927967258447693,Negative
0,14.85,4101.68,2962,11,2.460905511811024,15,-4.927967258447693,Negative
0,15.3,4101.68,2962,11,2.460905511811024,15,-4.927967258447693,Negative
1,13.2,4101.68,2962,11,2.460905511811024,15,-4.927967258447693,Negative
1,10.2,4101.68,2962,11,2.460905511811024,15,-4.927967258447693,Negative
1,20.4,4101.68,2962,11,2.460905511811024,15,-4.927967258447693,Negative
1,5.04,4101.68,2962,11,2.460905511811024,15,-4.927967258447693,Negative
0,22.5,4101.68,2962,11,2.460905511811024,15,-4.927967258447693,Negative
1,14.85,4101.68,2962,11,2.460905511811024,15,-4.927967258447693,Negative
0,25.5,4101.68,2962,11,2.460905511811024,15,-4.927967258447693,Negative
1,6.3,4101.68,2962,11,2.460905511811024,15,-4.927967258447693,Negative
0,16.95,2486.0,1413,14,2.92493670886076,2,-6.6204166801908135,Negative
0,3.75,2486.0,1413,14,2.92493670886076,2,-6.6204166801908135,Negative
0,31.8,2486.0,1413,14,2.92493670886076,2,-6.6204166801908135,Negative
1,7.5,2486.0,1413,14,2.92493670886076,2,-6.6204166801908135,Negative
0,15.3,2486.0,1413,14,2.92493670886076,2,-6.6204166801908135,Negative
0,2.55,2486.0,1413,14,2.92493670886076,2,-6.6204166801908135,Negative
0,8.5,2486.0,1413,14,2.92493670886076,2,-6.6204166801908135,Negative
0,4.95,2486.0,1413,14,2.92493670886076,2,-6.6204166801908135,Negative
1,15.0,2486.0,1413,14,2.92493670886076,2,-6.6204166801908135,Negative
0,4.2,2486.0,1413,14,2.92493670886076,2,-6.6204166801908135,Negative
0,5.95,2486.0,1413,14,2.92493670886076,2,-6.6204166801908135,Negative
0,11.9,2486.0,1413,14,2.92493670886076,2,-6.6204166801908135,Negative
1,10.2,2486.0,1413,14,2.92493670886076,2,-6.6204166801908135,Negative
0,9.9,2486.0,1413,14,2.92493670886076,2,-6.6204166801908135,Negative
0,10.9,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,3.75,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,2.1,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,6.75,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,2.95,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,3.9,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,3.3,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,1.25,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,1.65,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,5.9,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,6.9,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,1.95,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,1.69,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,0.42,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,2.5,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,0.84,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,1.7,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,0.95,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,2.55,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,0.85,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,1.45,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,4.95,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,7.5,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,7.5,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,4.55,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,2.9,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,6.6,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,5.1,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,0.65,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,2.55,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,2.25,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,4.5,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,9.75,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,3.75,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,7.649999999999999,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,9.0,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
1,4.949999999999999,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,3.95,2441.61,1514,11,1.941744186046512,5,-2.803968115164114,Negative
0,6.75,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,13.5,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,29.5,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,31.8,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,15.0,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,7.5,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,19.95,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
1,2.5,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
1,3.75,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,10.5,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
1,6.25,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,4.25,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
1,0.85,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,2.95,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,5.9,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,15.3,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,12.6,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
1,4.25,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,8.5,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,2.55,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,17.0,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,8.850000000000001,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,11.8,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,17.85,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,14.75,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
1,10.08,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
1,25.0,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,4.95,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,19.8,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,11.85,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,3.75,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
1,4.949999999999999,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,10.2,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,7.649999999999999,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
1,7.5,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
1,9.35,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,11.25,8963.49,3428,23,3.763804347826087,22,-13.498906267541877,Negative
0,81.36,4217.2300000000005,1813,9,3.285,4,-12.255179231780971,Negative
0,130.8,4217.2300000000005,1813,9,3.285,4,-12.255179231780971,Negative
0,147.89999999999998,4217.2300000000005,1813,9,3.285,4,-12.255179231780971,Negative
1,30.0,4217.2300000000005,1813,9,3.285,4,-12.255179231780971,Negative
0,408.0,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
1,69.6,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
1,278.4,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
1,162.24,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
0,130.8,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
0,119.0,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
1,81.6,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
0,306.0,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
1,122.4,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
1,63.6,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
1,34.0,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
0,360.0,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
0,178.5,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
1,37.8,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
1,183.6,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
0,204.0,83284.38,51791,86,2.2349657534246576,3,-12.813344598117322,Negative
0,53.1,2285.04,1416,10,2.5005109489051094,56,-4.407425150833426,Negative
0,45.9,2285.04,1416,10,2.5005109489051094,56,-4.407425150833426,Negative
1,17.4,2285.04,1416,10,2.5005109489051094,56,-4.407425150833426,Negative
0,29.700000000000003,2285.04,1416,10,2.5005109489051094,56,-4.407425150833426,Negative
1,2.28,2285.04,1416,10,2.5005109489051094,56,-4.407425150833426,Negative
1,15.6,2285.04,1416,10,2.5005109489051094,56,-4.407425150833426,Negative
1,10.2,2285.04,1416,10,2.5005109489051094,56,-4.407425150833426,Negative
0,17.700000000000003,2285.04,1416,10,2.5005109489051094,56,-4.407425150833426,Negative
0,22.5,2285.04,1416,10,2.5005109489051094,56,-4.407425150833426,Negative
1,13.919999999999998,2285.04,1416,10,2.5005109489051094,56,-4.407425150833426,Negative
0,17.85,2285.04,1416,10,2.5005109489051094,56,-4.407425150833426,Negative
0,6.75,2285.04,1416,10,2.5005109489051094,56,-4.407425150833426,Negative
1,15.0,2285.04,1416,10,2.5005109489051094,56,-4.407425150833426,Negative
0,12.75,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
0,5.9,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
0,3.45,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
0,6.9,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
0,2.95,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
1,7.5,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
1,1.25,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
1,2.52,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
1,1.45,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
1,2.5,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
1,6.3,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
0,6.300000000000001,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
0,19.8,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
0,2.1,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
1,2.55,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
1,1.65,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
1,3.36,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
1,4.949999999999999,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
1,1.68,383.78,194,3,2.7221978021978024,12,-8.443608225372593,Negative
1,9.9,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,12.6,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,25.5,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,12.75,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
1,15.0,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,17.700000000000003,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,34.0,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,17.0,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,43.0,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,27.0,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,53.1,5013.96,3200,14,2.2374233128834358,2,-4.139665702661155,Negative
1,15.0,5013.96,3200,14,2.2374233128834358,2,-4.139665702661155,Negative
0,30.6,5013.96,3200,14,2.2374233128834358,2,-4.139665702661155,Negative
1,30.0,5013.96,3200,14,2.2374233128834358,2,-4.139665702661155,Negative
0,17.700000000000003,5013.96,3200,14,2.2374233128834358,2,-4.139665702661155,Negative
1,10.2,5013.96,3200,14,2.2374233128834358,2,-4.139665702661155,Negative
0,14.85,5013.96,3200,14,2.2374233128834358,2,-4.139665702661155,Negative
0,19.5,5013.96,3200,14,2.2374233128834358,2,-4.139665702661155,Negative
1,8.5,5013.96,3200,14,2.2374233128834358,2,-4.139665702661155,Negative
1,72.0,5013.96,3200,14,2.2374233128834358,2,-4.139665702661155,Negative
1,16.5,5013.96,3200,14,2.2374233128834358,2,-4.139665702661155,Negative
1,33.0,5013.96,3200,14,2.2374233128834358,2,-4.139665702661155,Negative
1,153.6,5013.96,3200,14,2.2374233128834358,2,-4.139665702661155,Negative
0,13.5,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,22.5,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,14.95,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,14.85,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,13.8,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,38.25,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,15.3,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
1,10.2,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,15.6,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
1,13.2,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,12.75,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
1,13.2,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,25.200000000000003,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
1,19.8,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,13.5,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
0,51.0,196549.74,108105,102,7.059285714285714,7,-108.51508283186038,Negative
