StockCode,Year,Month,AvgPrice,TotalQuantity,TotalRevenue,Transactions,Countries
16008,2011,9,0.11999999999999998,268,32.16,11,3
16008,2011,10,0.12,342,41.04,12,5
16008,2011,11,0.12,941,112.92,16,2
16008,2011,12,0.12,336,40.31999999999999,4,3
16010,2010,1,0.12,2,0.24,1,1
16010,2010,12,0.12,12,1.44,1,1
16010,2011,2,0.12,12,1.44,1,1
16010,2011,3,0.12,6,0.72,1,1
16011,2009,12,0.21,216,45.36,6,1
16011,2010,1,0.21,121,25.41,4,1
16011,2010,3,0.20375,199,40.59,8,1
16011,2010,4,0.21,26,5.46,2,1
16011,2010,5,0.21,198,41.58,7,1
16011,2010,6,0.21000000000000002,192,40.32,5,1
16011,2010,7,0.21,96,20.16,4,1
16011,2010,8,0.21,72,15.120000000000001,3,1
16011,2010,9,0.21,300,63.0,3,1
16011,2010,10,0.21,284,59.64,11,1
16011,2010,11,0.21,359,75.39,13,2
16011,2010,12,0.21,94,19.740000000000002,4,1
16011,2011,1,0.21,191,40.11,4,1
16011,2011,2,0.21,72,15.120000000000001,2,1
16011,2011,3,0.21,147,30.869999999999997,3,2
16011,2011,4,0.21,195,40.95,3,1
16011,2011,5,0.21,64,13.440000000000001,2,2
16011,2011,6,0.21,54,11.34,2,1
16011,2011,7,0.21,189,39.69,4,1
16011,2011,8,0.21000000000000002,192,40.32,5,2
16011,2011,9,0.21,48,10.08,2,1
16011,2011,10,0.21,119,24.990000000000002,4,2
16011,2011,11,0.21000000000000002,359,75.39,10,1
16011,2011,12,0.21,25,5.25,1,1
16012,2009,12,0.21,111,23.31,4,1
16012,2010,1,0.21,72,15.120000000000001,3,1
16012,2010,2,0.21,408,85.68,6,2
16012,2010,3,0.19333333333333333,72,13.92,3,1
16012,2010,5,0.21,24,5.04,1,1
16012,2010,6,0.21,24,5.04,1,1
16012,2010,7,0.21,48,10.08,2,1
16012,2010,8,0.21,24,5.04,1,1
16012,2010,9,0.21,288,60.48,8,2
16012,2010,10,0.21,216,45.36,7,1
16012,2010,11,0.21,370,77.7,11,3
16012,2010,12,0.21,120,25.2,4,1
16012,2011,1,0.21,96,20.16,3,2
16012,2011,2,0.21,48,10.08,2,2
16012,2011,3,0.21,360,75.6,5,1
16012,2011,4,0.21,28,5.88,2,1
16012,2011,5,0.21,133,27.93,3,1
16012,2011,6,0.21,24,5.04,1,1
16012,2011,7,0.21000000000000002,194,40.74,5,3
16012,2011,9,0.21,24,5.04,1,1
16012,2011,11,0.21,168,35.28,7,1
16012,2011,12,0.21,25,5.25,2,1
16014,2009,12,0.36,4540,1454.8,5,1
16014,2010,1,0.42,20,8.4,2,1
16014,2010,2,0.42,34,14.280000000000001,4,1
16014,2010,3,0.37,1010,324.2,2,1
16014,2010,4,0.42,120,50.4,4,1
16014,2010,6,0.345,4005,1282.1,4,1
16014,2010,7,0.38666666666666666,561,185.61999999999998,3,1
16014,2010,8,0.395,1040,336.8,4,1
16014,2010,9,0.37,520,168.4,2,2
16014,2010,10,0.36,4160,1345.2,5,1
16014,2010,11,0.42,16,6.720000000000001,3,1
16014,2010,12,0.4033333333333333,1029,332.18,6,1
16014,2011,1,0.42,10,4.2,1,1
16014,2011,2,0.37,1501,480.42,2,1
16014,2011,3,0.37,1060,345.2,2,1
16014,2011,4,0.42,23,9.66,3,1
16014,2011,5,0.395,2771,903.8199999999999,8,3
16014,2011,6,0.37,32,11.440000000000001,2,1
16014,2011,7,0.42,60,25.200000000000003,3,2
16014,2011,8,0.4057142857142857,2065,667.3,7,2
16014,2011,9,0.4,1061,345.62,5,4
16014,2011,10,0.42,40,16.8,3,1
16014,2011,11,0.4,3606,1164.52,10,2
16014,2011,12,0.42,70,29.4,2,2
16015,2009,12,0.46499999999999997,73,33.7,4,1
16015,2010,1,0.5,50,25.0,4,1
16015,2010,2,0.5,34,17.0,4,1
16015,2010,3,0.5,10,5.0,1,1
16015,2010,4,0.5,112,56.0,4,1
16015,2010,6,0.4533333333333333,120,46.0,3,1
16015,2010,7,0.5,231,115.5,7,1
16015,2010,8,0.5,20,10.0,2,1
16015,2010,9,0.4533333333333333,160,66.0,3,1
16015,2010,10,0.472,65,29.7,5,1
16015,2010,11,0.5,35,17.5,4,1
16015,2010,12,0.5,21,10.5,2,1
16015,2011,1,0.5,20,10.0,1,1
16015,2011,2,0.5,101,50.5,2,1
16015,2011,3,0.5,70,35.0,2,1
16015,2011,4,0.46499999999999997,303,113.28,4,1
16015,2011,5,0.5,43,21.5,3,1
16015,2011,6,0.43,30,12.2,2,1
16015,2011,8,0.5,24,12.0,3,1
16015,2011,10,0.5,20,10.0,2,1
16015,2011,11,0.5,30,15.0,3,1
16016,2009,12,0.8066666666666666,40,31.4,3,1
16016,2010,1,0.85,20,17.0,2,1
16016,2010,2,0.85,32,27.2,3,1
16016,2010,3,0.8066666666666666,220,161.0,3,1
16016,2010,4,0.85,96,81.6,4,1
16016,2010,5,0.85,30,25.5,3,1
16016,2010,6,0.8066666666666666,60,45.8,3,1
16016,2010,7,0.83375,401,314.85,8,2
16016,2010,8,0.85,21,17.85,3,1
16016,2010,9,0.7849999999999999,50,37.3,2,2
16016,2010,10,0.8175,44,34.8,4,1
16016,2010,11,0.85,20,17.0,2,1
16016,2010,12,0.85,28,23.8,5,2
16016,2011,1,0.85,40,34.0,3,1
16016,2011,2,0.8240000000000001,323,248.55,5,1
16016,2011,3,0.85,70,59.5,2,1
16016,2011,4,0.85,133,113.05,5,1
16016,2011,5,0.85,122,103.7,6,3
16016,2011,6,0.8240000000000001,110,90.9,5,3
16016,2011,7,0.85,72,61.2,6,3
16016,2011,8,0.85,65,55.25,7,2
16016,2011,9,0.85,50,42.5,4,4
16016,2011,10,0.85,40,34.0,4,2
16016,2011,11,0.85,140,119.0,8,3
16016,2011,12,0.85,80,68.0,5,2
16020C,2009,12,0.85,12,10.2,1,1
16020C,2010,3,0.85,1,0.85,1,1
16020C,2010,4,0.85,18,15.299999999999999,3,1
16020C,2010,5,0.85,1,0.85,1,1
16020C,2010,6,0.85,4,3.4,2,1
16020C,2010,7,0.85,5,4.25,2,1
16020C,2010,8,0.85,11,9.35,4,1
16020C,2010,9,0.85,14,11.899999999999999,2,1
16020C,2010,10,0.85,6,5.1,4,1
16020C,2010,11,0.85,4,3.4,2,1
16020C,2011,3,0.85,2,1.7,1,1
16020C,2011,4,0.85,4,3.4,1,1
16033,2009,12,0.12,120,14.399999999999999,1,1
16033,2010,1,0.11249999999999999,1800,172.79999999999998,4,1
16033,2010,2,0.105,1920,176.4,2,1
16033,2010,3,0.12,120,14.399999999999999,1,1
16033,2010,4,0.09999999999999999,3000,273.6,3,2
16033,2010,5,0.11142857142857143,3480,331.2,7,4
16033,2010,6,0.12,720,86.39999999999999,5,1
16033,2010,7,0.12,241,28.919999999999998,3,1
16033,2010,8,0.12,960,115.19999999999999,5,1
16033,2010,9,0.12,480,57.599999999999994,4,3
16033,2010,10,0.12,600,72.0,4,3
16033,2010,11,0.12,720,86.39999999999999,6,1
16033,2010,12,0.12,240,28.799999999999997,2,1
16033,2011,1,0.12,120,14.399999999999999,1,1
16033,2011,2,0.12,480,57.599999999999994,1,1
16043,2009,12,0.42,24,10.08,1,1
16043,2010,3,0.42,24,10.08,1,1
16043,2010,4,0.42,24,10.08,1,1
16043,2010,6,0.42,50,21.0,3,1
16043,2010,7,0.42,1,0.42,1,1
16043,2010,8,0.06,960,57.599999999999994,1,1
16043,2010,9,0.06,960,57.599999999999994,1,1
16043,2010,10,0.42,1,0.42,1,1
16043,2011,6,0.12,98,11.759999999999998,2,1
16044,2010,1,0.06,6144,368.64,1,1
16044,2010,2,0.42,48,20.16,1,1
16045,2010,3,0.12,100,12.0,1,1
16045,2010,5,0.12,100,12.0,1,1
16045,2010,9,0.12,100,12.0,1,1
16045,2010,11,0.12,100,12.0,1,1
16045,2010,12,0.12,100,12.0,1,1
16045,2011,3,0.12,200,24.0,2,1
16045,2011,6,0.04,1200,48.0,8,1
16045,2011,7,0.04,2100,84.0,12,2
16045,2011,8,0.04,1000,40.0,9,2
16045,2011,9,0.04,1400,56.0,10,2
16045,2011,10,0.04,1700,68.0,16,3
16045,2011,11,0.04,1000,40.0,8,1
16045,2011,12,0.04,200,8.0,2,1
16046,2009,12,0.63,98,19.940000000000005,3,1
16046,2010,1,0.6849999999999999,135,51.39,4,1
16046,2010,2,0.19,96,18.240000000000002,1,1
16046,2010,3,0.85,1,0.85,1,1
16046,2010,4,0.19,96,18.240000000000002,1,1
16046,2010,5,0.85,4,3.4,2,1
16046,2010,6,0.85,12,10.2,1,1
16046,2010,7,0.85,3,2.55,1,1
16046,2010,8,0.5933333333333333,4612,372.04,3,2
16046,2010,9,0.46499999999999997,4620,378.84,2,1
16046,2010,10,0.784,129,46.29,9,1
16046,2010,11,0.85,79,67.14999999999999,4,1
16046,2010,12,0.85,10,8.5,2,1
16046,2011,2,0.85,4,3.4,1,1
16046,2011,3,0.85,7,5.95,2,1
16046,2011,4,0.85,2,1.7,1,1
16046,2011,5,0.85,5,4.25,2,1
16046,2011,6,0.85,1,0.85,1,1
16046,2011,8,0.85,31,26.35,2,1
16046,2011,10,0.85,3,2.55,1,1
16046,2011,11,0.85,1,0.85,1,1
16047,2009,12,0.85,15,12.749999999999998,3,2
16047,2010,1,0.85,24,20.4,1,1
16047,2010,3,0.85,5,4.25,1,1
16047,2010,4,0.85,2,1.7,1,1
16047,2010,5,0.85,27,22.95,3,1
16047,2010,7,0.85,1,0.85,1,1
16047,2010,8,0.5933333333333333,5197,425.77000000000004,3,2
16047,2010,9,0.5933333333333334,5193,422.37,3,1
16047,2010,10,0.85,123,104.55,7,1
16048,2009,12,0.42,51,21.42,4,1
16048,2010,1,0.21999999999999997,600,79.19999999999999,3,2
16048,2010,2,0.42,24,10.08,1,1
16048,2010,3,0.27,120,21.6,2,1
16048,2010,4,0.27,97,11.94,2,1
16048,2010,5,0.27,120,21.6,2,1
16048,2010,6,0.42,24,10.08,1,1
16048,2010,7,0.42,5,2.1,2,1
16048,2010,8,0.42,48,20.16,2,1
16048,2010,9,0.12,768,92.16,1,1
16048,2010,10,0.42,24,10.08,1,1
16048,2010,11,0.12,96,11.52,1,1
16048,2010,12,0.42,24,10.08,1,1
16048,2011,3,0.12,192,23.04,2,2
16048,2011,4,0.12,96,11.52,1,1
16048,2011,5,0.42,24,10.08,1,1
16048,2011,6,0.12,288,34.56,4,1
16048,2011,7,0.12,144,17.28,6,3
16048,2011,8,0.12,192,23.04,8,4
16048,2011,9,0.12,144,17.28,5,1
16048,2011,10,0.12000000000000001,209,25.08,12,4
16048,2011,11,0.12,123,14.76,7,2
16049,2009,12,0.12,576,69.12,2,1
16049,2010,1,0.12,864,103.67999999999999,2,1
16049,2010,2,0.27,180,32.4,2,1
16049,2010,3,0.32,432,95.03999999999999,6,1
16049,2010,4,0.12,144,17.28,1,1
16049,2010,5,0.27,180,32.4,2,1
16049,2010,7,0.42,120,50.4,2,1
16049,2010,9,0.42,36,15.12,1,1
16049,2010,11,0.42,108,45.36,2,1
16049,2011,4,0.42,36,15.12,1,1
16049,2011,5,0.195,468,66.96000000000001,4,1
16050,2010,3,0.25,100,25.0,2,1
16050,2010,4,0.25,22,5.5,2,1
16051,2009,12,0.42,36,15.12,1,1
16051,2010,1,0.06,866,51.96,1,1
16051,2010,6,0.42,36,15.12,1,1
16052,2010,2,0.42,25,10.5,2,2
16052,2010,3,0.42,30,12.6,1,1
16052,2010,6,0.42000000000000004,120,50.4,5,1
16052,2010,7,0.42,24,10.08,1,1
16052,2010,8,0.42,48,20.16,2,1
16052,2010,9,0.42,48,20.16,2,1
16052,2010,11,0.42,48,20.16,2,1
16052,2011,1,0.42,24,10.08,1,1
16052,2011,5,0.42,48,20.16,2,2
16052,2011,6,0.19000000000000003,395,75.05,3,1
16053,2010,2,0.21,50,10.5,1,1
16053,2010,3,0.21,50,10.5,1,1
16053,2010,4,0.21,50,10.5,1,1
16053,2010,6,0.21,50,10.5,1,1
16053,2010,8,0.03,2000,60.0,1,1
16053,2010,9,0.03,2000,60.0,1,1
16053,2010,11,0.21,98,20.58,2,1
16054,2010,3,0.42,1,0.42,1,1
16054,2010,8,0.42,37,15.54,2,1
16054,2010,10,0.42,1,0.42,1,1
16054,2010,12,0.42,2,0.84,1,1
16054,2011,6,0.12,108,12.96,3,1
16054,2011,7,0.12,252,30.240000000000002,6,2
16054,2011,8,0.12,74,8.88,3,2
16054,2011,9,0.12,110,13.200000000000001,3,1
16054,2011,10,0.12,254,30.480000000000004,7,3
16054,2011,11,0.12000000000000001,330,39.6,9,1
16054,2011,12,0.12,36,4.32,1,1
16119,2009,12,1.0014285714285713,271,128.21,7,2
16151A,2010,4,3.75,1,3.75,1,1
16151A,2010,5,3.75,2,7.5,1,1
16151A,2011,5,1.25,49,61.25,3,1
16156L,2010,1,0.42,50,21.0,2,2
16156L,2010,2,0.42,75,31.5,2,1
16156L,2010,3,0.42000000000000004,125,52.5,5,2
16156L,2010,6,0.42,50,21.0,2,2
16156L,2010,7,0.42,25,10.5,1,1
16156L,2010,8,0.42,25,10.5,1,1
16156L,2010,9,0.42,50,21.0,2,1
16156L,2010,10,0.42,50,21.0,2,2
16156L,2010,11,0.42,25,10.5,1,1
16156L,2011,1,0.42,50,21.0,2,2
16156L,2011,2,0.42,25,10.5,1,1
16156L,2011,3,0.42,50,21.0,2,1
16156L,2011,4,0.42,50,21.0,2,2
16156L,2011,5,0.42,50,21.0,2,2
16156L,2011,6,0.42,50,21.0,2,2
16156L,2011,7,0.42,100,42.0,3,2
16156L,2011,9,0.42,50,21.0,2,2
16156L,2011,11,0.42,25,10.5,1,1
16156L,2011,12,0.42,25,10.5,1,1
16156N,2009,12,0.42,300,126.0,11,1
16156N,2010,1,0.42,225,94.5,9,1
16156N,2010,2,0.42000000000000004,250,105.0,10,1
16156N,2010,3,0.42,425,178.5,16,1
16156N,2010,4,0.42000000000000004,150,63.0,5,1
16156N,2010,5,0.42,75,31.5,3,1
16156N,2010,6,0.42,25,10.5,1,1
16156S,2009,12,0.40857142857142853,350,131.0,7,1
16156S,2010,1,0.4163636363636364,1225,466.5,22,1
16156S,2010,2,0.41058823529411764,1036,403.12,17,1
16156S,2010,3,0.41567567567567565,1050,431.0,37,5
16156S,2010,4,0.4168,1075,435.5,25,2
16156S,2010,5,0.42,350,147.0,14,1
16156S,2010,6,0.41333333333333333,950,367.0,24,3
16156S,2010,7,0.41200000000000003,975,369.5,20,2
16156S,2010,8,0.4111111111111111,1225,450.5,18,3
16156S,2010,9,0.415,575,225.5,16,1
16156S,2010,10,0.41428571428571426,1225,474.5,28,4
16156S,2010,11,0.4127272727272727,750,295.0,22,3
16156S,2010,12,0.42,225,94.5,9,2
16156S,2011,1,0.42,350,147.0,13,2
16156S,2011,2,0.42,275,115.5,11,2
16156S,2011,3,0.40956521739130436,725,286.5,23,2
16156S,2011,4,0.415,775,293.5,16,1
16156S,2011,5,0.4157894736842105,675,267.5,19,2
16156S,2011,6,0.42,275,115.5,11,2
16156S,2011,7,0.42,350,147.0,8,2
16156S,2011,8,0.42,200,84.0,8,2
16156S,2011,9,0.42,475,199.5,17,4
16156S,2011,10,0.415,900,342.0,12,3
16156S,2011,11,0.41625,475,196.5,16,2
16156S,2011,12,0.42,100,42.0,4,2
16161C,2009,12,0.1,450,45.0,2,1
16161E,2009,12,0.1,600,60.0,5,1
16161E,2010,1,0.1,50,5.0,1,1
16161E,2010,2,0.10000000000000002,100,10.0,3,1
16161G,2010,1,0.1,25,2.5,1,1
16161G,2010,2,0.1,25,2.5,1,1
16161G,2010,3,0.10000000000000002,75,7.5,3,2
16161G,2010,4,0.1,25,2.5,1,1
16161G,2010,5,0.1,25,2.5,1,1
16161G,2010,9,0.1,25,2.5,1,1
16161G,2010,10,0.1,50,5.0,2,1
16161G,2010,11,0.1,25,2.5,1,1
16161G,2011,3,0.1,25,2.5,1,1
16161G,2011,4,0.1,25,2.5,1,1
16161G,2011,5,0.10000000000000002,75,7.5,3,2
16161G,2011,6,0.1,25,2.5,1,1
16161G,2011,7,0.1,150,15.0,4,1
16161G,2011,8,0.1,50,5.0,1,1
16161G,2011,9,0.1,175,17.5,4,1
16161G,2011,10,0.1,50,5.0,2,2
16161G,2011,11,0.1,125,12.5,5,3
16161M,2009,12,0.42,150,63.0,6,1
16161M,2010,1,0.42,150,63.0,6,1
16161M,2010,2,0.42,25,10.5,1,1
16161M,2010,3,0.4066666666666667,150,61.0,6,1
16161M,2010,4,0.42,125,52.5,4,1
16161M,2010,6,0.42,25,10.5,1,1
16161M,2010,7,0.42,50,21.0,2,1
16161M,2010,8,0.42,50,21.0,2,1
16161M,2010,9,0.42,75,31.5,3,2
16161M,2010,10,0.42,75,31.5,2,1
16161M,2010,11,0.42000000000000004,150,63.0,5,1
16161M,2010,12,0.42,25,10.5,1,1
16161P,2009,12,0.42,275,115.5,8,2
16161P,2010,1,0.42,525,220.5,16,2
16161P,2010,2,0.42,300,126.0,12,2
16161P,2010,3,0.41200000000000003,597,220.98000000000002,10,3
16161P,2010,5,0.42,100,42.0,4,1
16161P,2010,6,0.41794871794871796,1025,428.5,39,6
16161P,2010,7,0.42,425,178.5,14,2
16161P,2010,8,0.42,475,199.5,19,2
16161P,2010,9,0.42,550,231.0,18,3
16161P,2010,10,0.41757575757575754,1075,435.5,33,5
16161P,2010,11,0.4157894736842105,650,257.0,19,3
16161P,2010,12,0.42,50,21.0,2,1
16161P,2011,1,0.42,451,189.42,18,3
16161P,2011,2,0.42,400,168.0,16,1
16161P,2011,3,0.42000000000000004,525,220.5,20,3
16161P,2011,4,0.42,700,294.0,26,2
16161P,2011,5,0.42,400,168.0,16,1
16161P,2011,6,0.41703703703703704,1150,451.0,27,5
16161P,2011,7,0.42,750,315.0,27,4
16161P,2011,8,0.42,625,262.5,23,8
16161P,2011,9,0.42,475,199.5,19,3
16161P,2011,10,0.42,1000,420.0,34,6
16161P,2011,11,0.41571428571428565,525,208.5,14,1
16161P,2011,12,0.42,150,63.0,6,2
16161U,2009,12,0.42,400,168.0,15,2
16161U,2010,1,0.41384615384615386,700,262.0,13,1
16161U,2010,2,0.42,425,178.5,17,2
16161U,2010,3,0.4168,725,296.5,25,3
16161U,2010,4,0.42,300,126.0,12,2
16161U,2010,5,0.41200000000000003,250,103.0,10,2
16161U,2010,6,0.415,500,208.0,16,5
16161U,2010,7,0.42,375,157.5,14,2
16161U,2010,8,0.415,701,270.42,16,2
16161U,2010,9,0.42,300,126.0,12,1
16161U,2010,10,0.41428571428571426,750,283.0,14,3
16161U,2010,11,0.4157894736842105,500,208.0,19,3
16161U,2010,12,0.42,100,42.0,4,1
16161U,2011,1,0.42,300,126.0,12,1
16161U,2011,2,0.42,300,126.0,11,1
16161U,2011,3,0.42,325,136.5,12,2
16161U,2011,4,0.42,175,73.5,7,1
16161U,2011,5,0.42,475,199.5,19,4
16161U,2011,6,0.42,200,84.0,7,2
16161U,2011,7,0.42,325,136.5,11,3
16161U,2011,8,0.42,350,147.0,13,6
16161U,2011,9,0.42,325,136.5,11,3
16161U,2011,10,0.41571428571428565,850,333.0,14,4
16161U,2011,11,0.42,300,126.0,11,2
16161U,2011,12,0.42,50,21.0,2,2
16162L,2009,12,0.3433333333333333,456,97.68,3,1
16162L,2010,2,0.65,2,1.3,1,1
16162L,2010,3,0.62,108,61.56,4,1
16162L,2010,6,0.65,12,7.800000000000001,1,1
16162L,2010,8,0.05,3744,187.20000000000002,1,1
16162L,2010,9,0.05,3744,187.20000000000002,1,1
16162L,2011,6,0.65,5,3.25,2,1
16162L,2011,7,0.65,3,1.9500000000000002,2,1
16162L,2011,8,0.65,1,0.65,1,1
16162L,2011,9,0.65,8,5.2,1,1
16162M,2010,6,0.42,12,5.04,1,1
16162M,2010,7,0.42,12,5.04,1,1
16162M,2010,9,0.42,24,10.08,2,1
16162M,2010,11,0.42,12,5.04,1,1
16162M,2011,7,0.42,10,4.2,2,1
16162M,2011,9,0.42,12,5.04,3,1
16162M,2011,11,0.42,4,1.68,2,1
16168M,2009,12,0.195,588,74.16,4,1
16168M,2010,1,0.36,193,37.86,5,1
16168M,2010,2,0.42,27,11.34,3,1
16168M,2010,3,0.36999999999999994,241,82.02,6,2
16168M,2010,4,0.32,24,7.68,1,1
16168M,2010,5,0.42,40,16.8,4,1
16168M,2010,6,0.42,64,26.88,4,1
16168M,2010,7,0.42,12,5.04,1,1
16168M,2010,8,0.42,10,4.2,1,1
16168M,2010,9,0.42,12,5.04,1,1
16168M,2010,10,0.42,26,10.92,2,1
16168M,2010,11,0.42,12,5.04,1,1
16168M,2010,12,0.42,24,10.08,1,1
16168M,2011,1,0.42,30,12.6,2,2
16168M,2011,2,0.42,24,10.08,1,1
16168M,2011,4,0.42,48,20.16,2,1
16168M,2011,5,0.42,24,10.08,1,1
16168M,2011,6,0.42,39,16.38,3,1
16168M,2011,7,0.42,68,28.56,4,1
16168M,2011,9,0.42,20,8.4,3,1
16168M,2011,11,0.42,28,11.76,2,1
16168M,2011,12,0.42,24,10.08,1,1
16168S,2009,12,0.13999999999999999,876,81.24,4,1
16168S,2010,1,0.29,24,6.959999999999999,2,1
16168S,2010,2,0.09,374,33.66,1,1
16169A,2010,4,0.42,25,10.5,1,1
16169C,2009,12,0.42,350,147.0,14,3
16169C,2010,9,0.42,150,63.0,6,2
16169C,2010,10,0.42,625,262.5,18,2
16169C,2010,11,0.42000000000000004,225,94.5,5,1
16169D,2009,12,0.42,250,105.0,9,2
16169E,2011,7,0.42,100,42.0,4,1
16169E,2011,8,0.42,325,136.5,13,4
16169E,2011,9,0.42,900,378.0,34,4
16169E,2011,10,0.4183783783783783,1237,507.54,36,5
16169E,2011,11,0.4187755102040816,1625,670.5,49,5
16169E,2011,12,0.42,376,157.92000000000002,13,3
16169F,2009,12,0.42000000000000004,275,115.5,10,2
16169F,2010,7,0.42,25,10.5,1,1
16169F,2010,8,0.42,25,10.5,1,1
16169F,2010,9,0.42000000000000004,175,73.5,5,1
16169F,2010,10,0.42,475,199.5,17,1
16169G,2009,12,0.42,25,10.5,1,1
16169K,2009,12,0.42,100,42.0,4,3
16169K,2010,3,0.42,75,31.5,3,1
16169K,2010,4,0.42,75,31.5,3,2
16169K,2010,5,0.42,75,31.5,3,2
16169K,2010,6,0.42,50,21.0,2,1
16169K,2010,8,0.19,875,166.25,13,1
16169K,2010,9,0.3433333333333333,175,62.0,6,1
16169K,2010,10,0.42,175,73.5,7,1
16169K,2010,11,0.42000000000000004,250,105.0,10,1
16169K,2010,12,0.42,25,10.5,1,1
16169K,2011,1,0.42,100,42.0,4,2
16169K,2011,5,0.42,25,10.5,1,1
16169K,2011,9,0.42,50,21.0,2,2
16169M,2009,12,0.42,25,10.5,1,1
16169M,2010,1,0.42,25,10.5,1,1
16169M,2010,2,0.42,75,31.5,3,2
16169M,2010,3,0.42,100,42.0,4,1
16169M,2010,4,0.42,75,31.5,3,2
16169M,2010,6,0.42,25,10.5,1,1
16169M,2010,7,0.42,25,10.5,1,1
16169M,2010,8,0.19,975,185.25,17,2
16169M,2010,9,0.42,25,10.5,1,1
16169M,2010,10,0.42,50,21.0,2,1
16169M,2011,1,0.42,50,21.0,2,1
16169M,2011,2,0.42,100,42.0,3,1
16169M,2011,3,0.42,135,56.7,5,1
16169M,2011,4,0.42,50,21.0,2,1
16169M,2011,5,0.42,50,21.0,2,1
16169M,2011,6,0.42,50,21.0,2,1
16169M,2011,8,0.42,50,21.0,2,2
16169M,2011,9,0.42,75,31.5,3,1
16169M,2011,10,0.42,25,10.5,1,1
16169M,2011,11,0.42,50,21.0,2,1
16169M,2011,12,0.42,25,10.5,1,1
16169N,2009,12,0.42000000000000004,125,52.5,5,3
16169N,2010,1,0.42,100,42.0,4,1
16169N,2010,2,0.42,125,52.5,4,2
16169N,2010,3,0.42,150,63.0,6,2
16169N,2010,4,0.42,75,31.5,3,2
16169N,2010,5,0.42,50,21.0,2,1
16169N,2010,6,0.42,100,42.0,3,2
16169N,2010,8,0.19,950,180.5,16,3
16169N,2010,9,0.3871428571428571,175,67.75,7,2
16169N,2010,10,0.42,100,42.0,3,1
16169N,2010,11,0.42,50,21.0,2,1
16169N,2010,12,0.42,25,10.5,1,1
16169P,2009,12,0.42,50,21.0,2,2
16169P,2010,1,0.42,100,42.0,4,1
16169P,2010,2,0.42,50,21.0,2,2
16169P,2010,3,0.42,200,84.0,8,4
16169P,2010,4,0.42,50,21.0,2,2
16169P,2010,5,0.42,100,42.0,4,2
16169P,2010,6,0.42,75,31.5,3,1
16169P,2010,7,0.42,25,10.5,1,1
16169P,2010,8,0.19000000000000003,850,161.5,12,2
16169P,2010,9,0.305,50,15.25,2,1
16169P,2010,10,0.42000000000000004,125,52.5,5,2
16169P,2010,11,0.42,25,10.5,1,1
16169P,2010,12,0.42,50,21.0,2,1
16201A,2009,12,1.95,24,46.8,2,1
16201A,2010,2,1.95,12,23.4,1,1
16201A,2010,4,1.95,48,93.6,2,1
16201A,2010,7,4.35,13,30.15,2,1
16201A,2010,9,1.95,3,5.85,1,1
16201B,2009,12,1.95,24,46.8,2,1
16202A,2009,12,1.95,1,1.95,1,1
16202A,2010,3,5.55,2,11.1,2,1
16202A,2010,5,3.75,14,34.5,2,1
16202A,2010,6,1.95,24,46.8,2,2
16202A,2010,7,5.55,3,16.65,2,1
16202A,2010,8,3.7566666666666664,303,67.65,3,2
16202A,2010,9,0.17,300,51.00000000000001,1,1
16202A,2010,10,5.55,5,27.75,3,2
16202A,2010,11,5.55,1,5.55,1,1
16202A,2011,3,0.5,3,1.5,1,1
16202A,2011,4,0.5,4,2.0,1,1
16202B,2009,12,5.55,1,5.55,1,1
16202B,2010,2,1.95,12,23.4,1,1
16202B,2010,4,1.95,36,70.2,1,1
16202B,2010,5,3.75,32,91.19999999999999,4,2
16202B,2010,6,1.95,24,46.8,2,2
16202B,2010,7,5.55,7,38.849999999999994,2,2
16202B,2010,8,0.17,444,75.48,1,1
16202B,2010,9,0.17,444,75.48,1,1
16202B,2010,10,5.55,3,16.65,2,2
16202B,2010,11,5.55,2,11.1,1,1
16202B,2011,4,0.5,29,14.5,2,1
16202C,2009,12,3.15,16,42.0,3,1
16202C,2010,1,1.95,24,46.8,2,2
16202C,2010,3,3.75,26,57.9,4,2
16202C,2010,4,1.95,28,54.6,1,1
16202E,2009,12,1.95,14,27.299999999999997,2,1
16202E,2010,1,1.95,12,23.4,1,1
16202E,2010,2,5.55,1,5.55,1,1
16202E,2010,3,1.95,24,46.8,2,1
16202E,2010,4,1.95,12,23.4,1,1
16202E,2010,5,5.55,1,5.55,1,1
16202E,2010,10,5.55,1,5.55,1,1
16202E,2010,11,5.55,1,5.55,1,1
16202E,2011,4,0.5,15,7.5,3,1
16206B,2010,1,1.25,5,6.25,1,1
16206B,2010,3,1.25,2,2.5,1,1
16206B,2010,4,1.25,8,10.0,1,1
16206B,2010,7,1.25,1,1.25,1,1
16206B,2010,10,1.25,17,21.25,4,1
16206B,2010,11,1.2,56,66.4,6,1
16206B,2010,12,1.25,2,2.5,1,1
16206B,2011,1,1.25,5,6.25,1,1
16207A,2009,12,2.95,3,8.850000000000001,2,1
16207A,2010,1,2.95,3,8.850000000000001,1,1
16207A,2010,2,2.95,8,23.6,2,1
16207A,2010,3,2.95,5,14.750000000000002,2,1
16207A,2010,6,2.9500000000000006,7,20.650000000000002,3,1
16207A,2010,7,2.95,6,17.700000000000003,1,1
16207A,2010,8,2.95,4,11.8,1,1
16207A,2010,9,2.95,5,14.75,1,1
16207A,2010,10,2.95,1,2.95,1,1
16207A,2010,12,2.95,2,5.9,1,1
16207A,2011,3,2.95,2,5.9,1,1
16207A,2011,5,2.95,2,5.9,1,1
