Treatment,Outcome,Year,Month,PreviousQuantity,TimeIndex
0.06,1716,2011,6,5.0,18
0.06,400,2011,7,1716.0,19
0.06,166,2011,9,400.0,21
0.06,195,2011,10,166.0,22
0.096,394,2011,11,195.0,23
0.06,110,2011,12,394.0,24
0.16,35,2010,6,12.0,6
0.16,162,2010,7,35.0,7
0.16,180,2010,8,162.0,8
0.16,80,2010,9,180.0,9
0.16,80,2010,10,80.0,10
0.16,196,2010,11,80.0,11
0.16,5,2010,12,196.0,12
0.16,80,2011,2,5.0,14
0.16,80,2011,3,80.0,15
0.14,165,2011,4,80.0,16
0.16,10,2011,5,165.0,17
0.06,1205,2011,6,10.0,18
0.06,160,2011,7,1205.0,19
0.06,320,2011,8,160.0,20
0.06,720,2011,9,320.0,21
0.06,360,2011,10,720.0,22
0.06,560,2011,11,360.0,23
0.06,95,2011,12,560.0,24
0.21,24,2010,2,12.0,2
0.21,24,2010,3,24.0,3
0.21,59,2010,5,24.0,5
0.21,36,2010,6,59.0,6
0.21,36,2010,8,36.0,8
0.21,24,2010,9,36.0,9
0.21,36,2010,10,24.0,10
0.21,36,2010,11,36.0,11
0.21,12,2010,12,36.0,12
0.21,12,2011,1,12.0,13
0.21,48,2011,2,12.0,14
0.21,12,2011,3,48.0,15
0.185,120,2011,4,12.0,16
0.06,288,2011,6,120.0,18
0.0766666666666666,414,2011,7,288.0,19
0.135,768,2011,8,414.0,20
0.06,504,2011,9,768.0,21
0.06,480,2011,10,504.0,22
0.06,242,2011,11,480.0,23
0.06,15,2011,12,242.0,24
1.25,13,2010,2,2.0,2
1.25,27,2010,3,13.0,3
1.25,1,2010,4,27.0,4
1.25,26,2010,5,1.0,5
1.25,17,2010,6,26.0,6
1.25,2,2010,7,17.0,7
1.1866666666666668,64,2010,8,2.0,8
1.25,23,2010,9,64.0,9
1.25,26,2010,10,23.0,10
1.25,46,2010,11,26.0,11
0.752,262,2010,12,46.0,12
0.6275,108,2011,1,262.0,13
1.25,24,2011,2,108.0,14
1.25,1,2011,4,24.0,16
1.25,2,2011,5,1.0,17
1.25,16,2011,6,2.0,18
1.25,9,2011,7,16.0,19
1.93,4,2011,8,9.0,20
1.25,12,2011,9,4.0,21
1.3923076923076925,113,2011,10,12.0,22
1.335,109,2011,11,113.0,23
0.775,100,2011,12,109.0,24
0.21,362,2010,2,146.0,2
0.21,218,2010,3,362.0,3
0.1975,142,2010,4,218.0,4
0.21,395,2010,5,142.0,5
0.21,196,2010,6,395.0,6
0.21,42,2010,7,196.0,7
0.21,20,2010,8,42.0,8
0.21,104,2010,9,20.0,9
0.21,105,2010,10,104.0,10
0.21,578,2010,11,105.0,11
0.21,111,2010,12,578.0,12
0.21,192,2011,1,111.0,13
0.2,628,2011,2,192.0,14
0.21,279,2011,3,628.0,15
0.21,20,2011,4,279.0,16
0.21,167,2011,5,20.0,17
0.21,33,2011,6,167.0,18
0.2016666666666666,533,2011,7,33.0,19
0.21,170,2011,8,533.0,20
0.294,84,2011,9,170.0,21
0.21,193,2011,10,84.0,22
0.21,189,2011,11,193.0,23
0.21,30,2011,12,189.0,24
0.21,128,2010,2,169.0,2
0.21,157,2010,3,128.0,3
0.21,468,2010,4,157.0,4
0.21,372,2010,5,468.0,5
0.21,335,2010,6,372.0,6
0.21,350,2010,7,335.0,7
0.21,516,2010,8,350.0,8
0.21,235,2010,9,516.0,9
0.2082142857142857,692,2010,10,235.0,10
0.21,942,2010,11,692.0,11
0.2033333333333333,564,2010,12,942.0,12
0.2009090909090909,417,2011,1,564.0,13
0.21,156,2011,2,417.0,14
0.2070588235294117,553,2011,3,156.0,15
0.21,186,2011,4,553.0,16
0.21,262,2011,5,186.0,17
0.205,236,2011,6,262.0,18
0.1988888888888889,335,2011,7,236.0,19
0.21,241,2011,8,335.0,20
0.2054545454545454,315,2011,9,241.0,21
0.2064285714285714,271,2011,10,315.0,22
0.2072972972972973,858,2011,11,271.0,23
0.2044444444444444,201,2011,12,858.0,24
0.21,28,2010,2,2.0,2
0.21,91,2010,3,28.0,3
0.21,84,2010,4,91.0,4
0.21,22,2010,5,84.0,5
0.21,121,2010,6,22.0,6
0.21,91,2010,7,121.0,7
0.21,28,2010,8,91.0,8
0.21,58,2010,9,28.0,9
0.21,158,2010,10,58.0,10
0.21,173,2010,11,158.0,11
0.21,57,2010,12,173.0,12
0.21,56,2011,1,57.0,13
0.21,32,2011,2,56.0,14
0.21,90,2011,3,32.0,15
0.21,169,2011,4,90.0,16
0.21,115,2011,5,169.0,17
0.21,9,2011,6,115.0,18
0.2016666666666666,197,2011,7,9.0,19
0.21,143,2011,8,197.0,20
0.294,87,2011,9,143.0,21
0.2975,90,2011,10,87.0,22
0.23625,161,2011,11,90.0,23
0.24,53,2011,12,161.0,24
2.95,13,2010,2,294.0,2
1.25,23,2010,3,13.0,3
4.25,1,2010,2,51.0,2
1.95,87,2010,3,1.0,3
4.25,1,2010,2,48.0,2
3.1,248,2010,3,1.0,3
4.25,2,2010,8,248.0,8
0.5,4,2011,4,2.0,16
1.95,3,2011,5,4.0,17
0.85,3,2010,7,2.0,7
0.85,2,2010,8,3.0,8
0.85,1,2010,9,2.0,9
0.85,4,2010,10,1.0,10
0.85,5,2010,11,4.0,11
0.85,13,2011,6,5.0,18
1.63,1,2011,8,13.0,20
1.11,14,2011,10,1.0,22
0.85,3,2011,11,14.0,23
0.42,12,2010,2,37.0,2
0.42,15,2010,3,12.0,3
0.42,51,2010,4,15.0,4
0.42,12,2010,5,51.0,5
0.42,14,2010,6,12.0,6
0.42,77,2010,8,14.0,8
0.42,39,2010,9,77.0,9
0.42,23,2010,10,39.0,10
0.42,69,2010,11,23.0,11
0.42,4,2010,12,69.0,12
0.42,58,2011,1,4.0,13
0.42,12,2011,3,58.0,15
0.42,10,2011,4,12.0,16
0.42,36,2011,5,10.0,17
0.42,12,2011,6,36.0,18
0.42,39,2011,7,12.0,19
0.5566666666666666,7,2011,9,39.0,21
0.625,79,2011,10,7.0,22
0.5371428571428571,28,2011,11,79.0,23
0.2814285714285714,160,2011,12,28.0,24
0.21,72,2010,2,7.0,2
0.2739999999999999,508,2010,3,72.0,3
0.29,72,2010,4,508.0,4
0.21,144,2010,6,72.0,6
0.29,36,2010,8,144.0,8
0.29,144,2010,10,36.0,10
0.29,78,2010,11,144.0,11
0.29,72,2011,2,78.0,14
0.2016666666666666,1894,2010,2,961.0,2
0.1957142857142857,991,2010,3,1894.0,3
0.1933333333333333,889,2010,4,991.0,4
0.1933333333333333,3966,2010,5,889.0,5
0.2029166666666666,3320,2010,6,3966.0,6
0.2044444444444444,1168,2010,7,3320.0,7
0.2009090909090909,1944,2010,8,1168.0,8
0.205,13853,2010,9,1944.0,9
0.2047826086956521,6752,2010,10,13853.0,10
0.2061111111111111,10626,2010,11,6752.0,11
0.205,1119,2010,12,10626.0,12
0.19,3174,2011,1,1119.0,13
0.2633333333333333,397,2011,2,3174.0,14
0.2793333333333333,3396,2011,3,397.0,15
0.2855555555555555,496,2011,4,3396.0,16
0.2842857142857142,2209,2011,5,496.0,17
0.2811111111111111,2988,2011,6,2209.0,18
0.2876470588235293,1799,2011,7,2988.0,19
0.2876470588235293,1450,2011,8,1799.0,20
0.3625,2153,2011,9,1450.0,21
0.3783333333333333,2399,2011,10,2153.0,22
0.4026315789473684,1056,2011,11,2399.0,23
0.4118181818181818,291,2011,12,1056.0,24
0.65,48,2010,7,6.0,7
0.475,193,2010,8,48.0,8
2.55,4,2010,5,194.0,5
1.7,49,2010,7,4.0,7
2.55,6,2010,10,49.0,10
1.7,97,2010,11,6.0,11
1.525,25,2010,12,97.0,12
2.55,6,2011,1,25.0,13
2.55,6,2011,3,6.0,15
2.55,1,2011,4,6.0,16
0.85,24,2011,5,1.0,17
0.85,24,2011,6,24.0,18
0.85,10,2011,7,24.0,19
0.85,8,2011,8,10.0,20
0.85,57,2011,9,8.0,21
0.85,94,2011,10,57.0,22
0.85,10,2011,11,94.0,23
0.85,5,2011,12,10.0,24
2.55,5,2010,5,1.0,5
1.7,25,2010,7,5.0,7
2.55,2,2010,10,25.0,10
2.125,102,2010,11,2.0,11
1.8666666666666665,31,2010,12,102.0,12
2.55,12,2011,1,31.0,13
0.85,96,2011,2,12.0,14
2.55,6,2011,3,96.0,15
2.55,1,2011,4,6.0,16
0.85,24,2011,5,1.0,17
0.85,48,2011,6,24.0,18
0.85,35,2011,7,48.0,19
0.85,34,2011,8,35.0,20
0.85,37,2011,9,34.0,21
0.85,126,2011,10,37.0,22
0.85,5,2011,11,126.0,23
2.55,1,2010,4,3.0,4
2.55,3,2010,5,1.0,5
2.55,1,2010,7,3.0,7
2.55,7,2010,9,1.0,9
2.55,8,2010,10,7.0,10
2.55,8,2010,11,8.0,11
1.6124999999999998,126,2010,12,8.0,12
2.55,6,2011,1,126.0,13
2.55,1,2011,2,6.0,14
2.55,11,2011,3,1.0,15
2.55,1,2011,4,11.0,16
0.85,26,2011,6,1.0,18
0.85,12,2011,7,26.0,19
0.85,2,2011,8,12.0,20
0.85,10,2011,9,2.0,21
0.85,66,2011,10,10.0,22
0.85,88,2011,11,66.0,23
0.85,13,2011,12,88.0,24
2.55,8,2010,11,2.0,11
2.55,7,2010,12,8.0,12
2.55,7,2011,1,7.0,13
2.55,6,2011,3,7.0,15
2.55,1,2011,6,6.0,18
0.85,12,2011,7,1.0,19
0.85,49,2011,8,12.0,20
0.85,41,2011,9,49.0,21
0.85,84,2011,10,41.0,22
0.85,144,2011,11,84.0,23
0.85,34,2011,12,144.0,24
2.55,1,2010,4,3.0,4
2.55,5,2010,5,1.0,5
2.55,2,2010,9,5.0,9
2.55,1,2010,10,2.0,10
2.55,1,2010,11,1.0,11
1.8666666666666665,35,2010,12,1.0,12
2.55,1,2010,7,1.0,7
2.55,6,2010,9,1.0,9
0.85,96,2010,11,6.0,11
1.8666666666666665,37,2010,12,96.0,12
2.55,1,2011,2,37.0,14
2.55,2,2011,3,1.0,15
0.85,1,2011,6,2.0,18
0.85,35,2011,7,1.0,19
0.85,25,2011,8,35.0,20
0.85,34,2011,9,25.0,21
0.85,45,2011,10,34.0,22
0.85,144,2011,11,45.0,23
0.85,41,2011,12,144.0,24
0.42,96,2010,3,4.0,3
1.65,5,2010,5,96.0,5
1.035,97,2010,6,5.0,6
0.3,90,2010,8,97.0,8
1.65,12,2010,10,90.0,10
1.65,20,2010,11,12.0,11
1.035,99,2010,12,20.0,12
1.035,108,2011,1,99.0,13
0.42,96,2011,2,108.0,14
1.65,13,2011,3,96.0,15
0.42,192,2011,4,13.0,16
0.42,12,2011,5,192.0,17
0.42,12,2011,6,12.0,18
0.5,24,2010,12,4.0,12
0.42,96,2011,2,24.0,14
1.65,1,2011,3,96.0,15
0.42,5,2011,4,1.0,16
0.42,12,2011,5,5.0,17
0.42,16,2011,6,12.0,18
1.65,3,2010,4,192.0,4
1.65,1,2010,6,3.0,6
0.3,88,2010,8,1.0,8
0.2925,690,2010,3,72.0,3
0.3,60,2010,4,690.0,4
0.3,42,2010,5,60.0,5
0.3,54,2010,6,42.0,6
0.27,182,2010,7,54.0,7
0.3,6,2010,8,182.0,8
0.3,50,2010,9,6.0,9
0.3,84,2010,10,50.0,10
0.3,77,2010,11,84.0,11
0.29,686,2010,12,77.0,12
0.27,606,2011,1,686.0,13
0.3,108,2011,2,606.0,14
0.3,18,2011,3,108.0,15
0.27,90,2011,4,18.0,16
0.3,102,2011,5,90.0,17
0.3,96,2011,6,102.0,18
0.3,180,2011,7,96.0,19
0.3,37,2011,8,180.0,20
0.288,180,2011,9,37.0,21
0.29,144,2011,10,180.0,22
0.3,108,2011,11,144.0,23
0.3,36,2011,12,108.0,24
0.29,196,2010,2,216.0,2
0.2846666666666666,481,2010,3,196.0,3
0.2776923076923077,1062,2010,4,481.0,4
0.2766666666666666,575,2010,5,1062.0,5
0.29,5,2010,7,575.0,7
0.29,72,2010,8,5.0,8
0.29,72,2010,9,72.0,9
0.29,48,2010,10,72.0,10
0.1,13,2010,5,200.0,5
0.085,200,2010,6,13.0,6
0.07,200,2010,7,200.0,7
0.1,110,2010,8,200.0,8
0.07,200,2010,10,110.0,10
0.07,100,2010,12,200.0,12
0.1,108,2011,1,100.0,13
0.1,200,2011,2,108.0,14
0.1,60,2011,3,200.0,15
0.07,200,2011,4,60.0,16
0.1,201,2011,6,200.0,18
0.1,1,2011,7,201.0,19
0.1,30,2011,8,1.0,20
0.085,200,2011,9,30.0,21
0.1,200,2011,10,200.0,22
0.1,201,2011,11,200.0,23
0.29,2,2010,2,29.0,2
0.258,1109,2010,3,2.0,3
0.2633333333333333,560,2010,4,1109.0,4
0.27,566,2010,5,560.0,5
0.29,117,2010,6,566.0,6
0.2739999999999999,159,2010,7,117.0,7
0.21,985,2010,8,159.0,8
0.21,55,2010,2,50.0,2
0.21,100,2010,3,55.0,3
0.21,150,2010,4,100.0,4
0.185,50,2010,5,150.0,5
0.1975,350,2010,6,50.0,6
0.21,150,2010,8,350.0,8
0.21,75,2010,9,150.0,9
0.21,25,2010,10,75.0,10
0.21,286,2010,11,25.0,11
0.21,25,2010,12,286.0,12
0.21,75,2011,1,25.0,13
0.21,100,2011,2,75.0,14
0.21,100,2011,3,100.0,15
0.21,25,2011,4,100.0,16
0.21,50,2011,5,25.0,17
0.21,75,2011,6,50.0,18
0.21,50,2011,7,75.0,19
0.21,75,2011,8,50.0,20
0.21,125,2011,9,75.0,21
0.1975,175,2011,10,125.0,22
0.21,125,2011,11,175.0,23
0.21,25,2011,12,125.0,24
0.21,293,2010,2,216.0,2
0.185,3024,2010,3,293.0,3
0.21,180,2010,4,3024.0,4
0.2,576,2010,5,180.0,5
0.2044444444444444,936,2010,6,576.0,6
0.185,216,2010,7,936.0,7
0.21,360,2010,8,216.0,8
0.21,72,2010,9,360.0,9
0.21,504,2010,11,72.0,11
0.1933333333333333,1656,2010,12,504.0,12
0.21,144,2011,2,1656.0,14
0.21,360,2011,3,144.0,15
0.185,216,2011,4,360.0,16
0.21,360,2011,5,216.0,17
0.21,72,2011,6,360.0,18
0.21,216,2011,7,72.0,19
0.2,504,2011,9,216.0,21
0.1933333333333333,216,2011,10,504.0,22
0.21,216,2011,11,216.0,23
0.21,72,2011,12,216.0,24
1.25,7,2010,4,3.0,4
0.85,12,2010,5,7.0,5
1.25,7,2010,6,12.0,6
1.25,7,2010,9,7.0,9
1.25,13,2010,10,7.0,10
1.25,6,2010,11,13.0,11
1.1166666666666667,43,2010,12,6.0,12
1.25,6,2011,1,43.0,13
0.85,36,2011,2,6.0,14
1.25,1,2011,5,36.0,17
1.25,6,2011,6,1.0,18
1.25,2,2011,7,6.0,19
1.25,6,2011,10,2.0,22
1.25,9,2011,11,6.0,23
1.1166666666666667,259,2010,2,114.0,2
0.8541666666666666,606,2010,3,259.0,3
1.25,16,2010,4,606.0,4
1.14125,86,2010,5,16.0,5
1.1257142857142857,55,2010,6,86.0,6
0.96,94,2010,7,55.0,7
0.902,202,2010,8,94.0,8
1.0325,147,2010,9,202.0,9
0.6285714285714287,185,2010,10,147.0,10
0.92375,128,2010,11,185.0,11
1.1257142857142857,54,2010,12,128.0,12
1.25,7,2011,1,54.0,13
1.25,3,2011,2,7.0,14
1.25,11,2011,3,3.0,15
0.38,26,2011,4,11.0,16
0.38,70,2011,5,26.0,17
1.25,21,2010,2,15.0,2
1.1833333333333331,62,2010,3,21.0,3
1.25,6,2010,4,62.0,4
1.25,18,2010,5,6.0,5
1.25,12,2010,6,18.0,6
1.25,22,2010,7,12.0,7
1.2,65,2010,8,22.0,8
1.25,4,2010,9,65.0,9
0.996,312,2010,2,160.0,2
0.9763636363636364,350,2010,3,312.0,3
1.25,6,2010,4,350.0,4
0.8220000000000001,367,2010,5,6.0,5
1.1257142857142857,57,2010,6,367.0,6
0.96,94,2010,7,57.0,7
0.8150000000000001,197,2010,8,94.0,8
0.96,96,2010,9,197.0,9
0.5974999999999999,114,2010,10,96.0,10
1.0014285714285711,105,2010,11,114.0,11
0.9991666666666666,211,2010,12,105.0,12
0.815,115,2011,1,211.0,13
1.25,6,2011,2,115.0,14
0.8771428571428571,125,2011,3,6.0,15
0.6699999999999999,257,2011,4,125.0,16
0.38,38,2011,5,257.0,17
0.38,235,2011,6,38.0,18
0.38,226,2011,7,235.0,19
0.38,182,2011,8,226.0,20
0.38,71,2011,9,182.0,21
0.38,207,2011,10,71.0,22
0.38,177,2011,11,207.0,23
0.38,216,2011,12,177.0,24
0.17,576,2010,3,576.0,3
0.19,865,2010,4,576.0,4
0.21,81,2010,6,865.0,6
0.19,97,2010,7,81.0,7
0.202,1038,2010,8,97.0,8
0.2,192,2010,9,1038.0,9
0.1966666666666666,204,2010,10,192.0,10
0.17,1728,2010,12,204.0,12
0.21,197,2011,1,1728.0,13
0.21,72,2011,2,197.0,14
0.21,12,2011,3,72.0,15
0.19,144,2011,4,12.0,16
0.21,72,2011,5,144.0,17
0.17,291,2011,7,72.0,19
1.69,32,2010,2,144.0,2
0.904,454,2010,3,32.0,3
1.6900000000000002,31,2010,2,4035.0,2
0.38,102,2010,3,31.0,3
1.69,25,2010,2,2664.0,2
1.035,60,2010,3,25.0,3
1.69,25,2010,2,144.0,2
1.166,441,2010,3,25.0,3
1.69,6,2010,4,441.0,4
1.035,42,2010,5,6.0,5
1.428,79,2010,6,42.0,6
1.69,1,2010,7,79.0,7
1.035,73,2010,8,1.0,8
1.69,2,2010,10,73.0,10
1.69,6,2010,11,2.0,11
1.69,2,2010,12,6.0,12
1.69,5,2011,3,2.0,15
0.38,54,2011,4,5.0,16
0.808,133,2010,2,291.0,2
0.85,6,2010,3,133.0,3
0.745,50,2010,2,32.0,2
0.7975,29,2010,3,50.0,3
0.6925,73,2010,5,29.0,5
0.64,120,2010,6,73.0,6
0.64,24,2010,8,120.0,8
0.64,72,2010,9,24.0,9
0.745,75,2010,10,72.0,10
0.745,26,2010,11,75.0,11
0.7799999999999999,38,2011,3,26.0,15
0.745,60,2011,4,38.0,16
0.85,5,2011,5,60.0,17
0.71,82,2011,6,5.0,18
0.71,122,2011,7,82.0,19
0.745,79,2011,8,122.0,20
1.63,4,2011,9,79.0,21
0.745,36,2011,10,4.0,22
1.63,1,2011,11,36.0,23
0.145,51,2010,2,74.0,2
0.08,24,2010,3,51.0,3
0.21,2,2010,4,24.0,4
0.08,48,2010,5,2.0,5
0.08,24,2010,7,48.0,7
0.08,48,2010,8,24.0,8
0.08,96,2010,11,48.0,11
0.21,6,2011,2,96.0,14
0.08,24,2011,3,6.0,15
0.21,5,2011,4,24.0,16
0.08,48,2011,5,5.0,17
0.08,48,2011,6,48.0,18
0.08,24,2011,7,48.0,19
0.08,6,2011,8,24.0,20
0.08,86,2011,9,6.0,21
0.08,9,2011,10,86.0,22
0.08,96,2011,11,9.0,23
0.42,2,2010,2,289.0,2
0.42,149,2010,3,2.0,3
0.42,86,2010,4,149.0,4
0.42,47,2010,5,86.0,5
0.4116666666666666,118,2010,6,47.0,6
0.4049999999999999,157,2010,7,118.0,7
0.42,59,2010,8,157.0,8
0.42,60,2010,9,59.0,9
0.4144444444444444,252,2010,10,60.0,10
0.42,191,2010,11,252.0,11
0.42,10,2010,12,191.0,12
0.42,17,2011,1,10.0,13
0.4033333333333333,161,2010,2,374.0,2
0.42,193,2010,3,161.0,3
1.05,15,2010,2,17.0,2
1.05,21,2010,3,15.0,3
1.05,50,2010,4,21.0,4
1.025,51,2010,5,50.0,5
1.0277777777777777,129,2010,6,51.0,6
0.9066666666666668,58,2010,7,129.0,7
1.05,10,2010,8,58.0,8
1.031818181818182,89,2010,9,10.0,9
1.05,5,2010,10,89.0,10
1.05,3,2010,2,23.0,2
1.05,14,2010,3,3.0,3
1.05,26,2010,4,14.0,4
1.0277777777777777,50,2010,5,26.0,5
1.0318181818181815,111,2010,6,50.0,6
0.964,46,2010,7,111.0,7
1.05,17,2010,8,46.0,8
1.0214285714285716,64,2010,9,17.0,9
1.05,38,2010,10,64.0,10
1.0366666666666666,133,2010,11,38.0,11
1.05,18,2010,12,133.0,12
1.05,9,2011,1,18.0,13
2.55,2,2010,2,10.0,2
2.125,42,2010,3,2.0,3
1.9833333333333327,44,2010,4,42.0,4
1.9833333333333327,94,2010,5,44.0,5
2.21,18,2010,6,94.0,6
1.9833333333333327,41,2010,7,18.0,7
0.145,2448,2010,3,59.0,3
0.18,24,2010,4,2448.0,4
0.1566666666666666,265,2010,5,24.0,5
0.18,21,2010,6,265.0,6
0.18,7,2010,8,21.0,8
0.18,11,2010,9,7.0,9
0.18,44,2010,10,11.0,10
0.1741666666666666,2574,2010,11,44.0,11
0.18,69,2010,12,2574.0,12
0.18,24,2011,1,69.0,13
0.15,2439,2011,2,24.0,14
0.18,24,2011,3,2439.0,15
0.18,24,2011,4,24.0,16
0.18,46,2011,5,24.0,17
0.18,24,2011,6,46.0,18
0.1399999999999999,3206,2011,7,24.0,19
1.25,13,2010,3,7.0,3
1.25,36,2010,4,13.0,4
1.1166666666666667,19,2010,5,36.0,5
1.25,7,2010,6,19.0,6
0.85,12,2010,7,7.0,7
1.25,18,2010,8,12.0,8
1.05,29,2010,9,18.0,9
1.25,9,2010,10,29.0,10
1.1166666666666667,30,2010,11,9.0,11
1.25,13,2010,12,30.0,12
1.25,5,2011,3,13.0,15
1.05,30,2011,4,5.0,16
1.25,30,2011,5,30.0,17
1.25,3,2011,6,30.0,18
1.25,38,2011,7,3.0,19
0.85,12,2011,9,38.0,21
1.25,3,2011,10,12.0,22
2.4055555555555554,214,2010,2,21.0,2
2.49,38,2010,3,214.0,3
2.55,19,2010,4,38.0,4
2.55,37,2010,5,19.0,5
2.55,50,2010,6,37.0,6
2.55,66,2010,7,50.0,7
2.55,30,2010,8,66.0,8
2.55,25,2010,9,30.0,9
2.475,82,2010,10,25.0,10
2.55,154,2010,11,82.0,11
2.55,63,2010,12,154.0,12
2.35,66,2011,1,63.0,13
2.55,26,2011,2,66.0,14
2.55,58,2011,3,26.0,15
2.45,54,2011,4,58.0,16
2.4,297,2011,5,54.0,17
2.55,13,2011,6,297.0,18
2.55,8,2011,7,13.0,19
2.25,49,2011,8,8.0,20
2.55,2,2011,9,49.0,21
2.55,13,2011,10,2.0,22
2.55,20,2011,11,13.0,23
2.95,49,2010,2,83.0,2
2.892857142857143,68,2010,3,49.0,3
2.95,17,2010,4,68.0,4
2.9166666666666665,73,2010,5,17.0,5
2.95,57,2010,6,73.0,6
2.905555555555556,64,2010,7,57.0,7
2.9500000000000006,56,2010,8,64.0,8
2.896666666666667,118,2010,9,56.0,9
2.9500000000000006,44,2010,10,118.0,10
2.9233333333333333,79,2010,11,44.0,11
2.892857142857143,111,2010,12,79.0,12
2.9166666666666665,48,2011,1,111.0,13
2.95,3,2011,2,48.0,14
2.95,13,2011,3,3.0,15
2.95,1,2011,5,13.0,17
2.95,1,2011,6,1.0,18
2.95,12,2011,7,1.0,19
2.95,4,2011,8,12.0,20
2.1,10,2010,2,22.0,2
2.1,18,2010,3,10.0,3
2.1,14,2010,4,18.0,4
2.1,14,2010,5,14.0,5
2.1,16,2010,6,14.0,6
2.1,2,2010,7,16.0,7
2.1,3,2010,8,2.0,8
2.1,1,2010,9,3.0,9
2.1,2,2010,10,1.0,10
2.1,3,2010,11,2.0,11
2.1,5,2010,12,3.0,12
2.1,4,2011,1,5.0,13
2.1,13,2011,2,4.0,14
2.1,13,2011,3,13.0,15
2.1,1,2011,4,13.0,16
2.1,1,2011,5,1.0,17
0.75,4,2011,6,1.0,18
0.75,46,2011,7,4.0,19
0.75,46,2011,8,46.0,20
0.75,2,2011,9,46.0,21
1.595,25,2011,10,2.0,22
1.3133333333333332,70,2011,11,25.0,23
0.75,1,2011,12,70.0,24
2.1,3,2010,3,3.0,3
2.1,7,2010,4,3.0,4
2.1,2,2010,5,7.0,5
2.1,6,2010,6,2.0,6
2.1,7,2010,7,6.0,7
2.1,4,2010,8,7.0,8
2.1,1,2010,10,4.0,10
2.1,3,2010,11,1.0,11
1.425,50,2010,12,3.0,12
2.1,1,2011,1,50.0,13
2.1,6,2011,2,1.0,14
2.1,1,2011,4,6.0,16
2.1,4,2011,5,1.0,17
0.75,10,2011,6,4.0,18
0.75,26,2011,7,10.0,19
0.75,6,2011,8,26.0,20
0.75,1,2011,9,6.0,21
1.595,6,2011,10,1.0,22
0.75,22,2011,11,6.0,23
0.75,1,2011,12,22.0,24
2.1,15,2010,2,13.0,2
1.9975,10,2010,3,15.0,3
2.1,1,2010,4,10.0,4
2.1,9,2010,5,1.0,5
2.1,16,2010,6,9.0,6
2.1,11,2010,7,16.0,7
2.1,12,2010,8,11.0,8
2.1,50,2010,10,12.0,10
2.04875,225,2010,11,50.0,11
2.1,8,2010,12,225.0,12
2.1,4,2011,1,8.0,13
2.1,1,2011,2,4.0,14
1.895,8,2011,4,1.0,16
2.1,9,2011,5,8.0,17
1.9633333333333336,12,2011,6,9.0,18
2.1,7,2011,8,12.0,20
2.1,2,2011,9,7.0,21
2.776666666666667,3,2011,10,2.0,22
2.438333333333333,12,2011,11,3.0,23
2.1,16,2010,2,8.0,2
2.1,8,2010,3,16.0,3
2.1,6,2010,4,8.0,4
2.1,2,2010,6,6.0,6
2.1,9,2010,7,2.0,7
2.1,2,2010,8,9.0,8
2.1,2,2010,9,2.0,9
2.1,12,2010,10,2.0,10
2.1,19,2010,11,12.0,11
2.1,2,2010,12,19.0,12
2.1,4,2011,1,2.0,13
2.1,5,2011,2,4.0,14
1.895,8,2011,4,5.0,16
2.1,5,2011,5,8.0,17
1.9633333333333336,19,2011,6,5.0,18
2.1,2,2011,7,19.0,19
2.1,6,2011,8,2.0,20
2.1,2,2011,9,6.0,21
2.1,4,2011,10,2.0,22
2.1,10,2011,11,4.0,23
2.1,1,2011,12,10.0,24
2.1,18,2010,3,22.0,3
2.1,4,2010,4,18.0,4
2.1,9,2010,5,4.0,5
2.1,14,2010,6,9.0,6
2.1,20,2010,7,14.0,7
2.1,3,2010,8,20.0,8
2.1,6,2010,9,3.0,9
2.1,1,2010,10,6.0,10
2.1,19,2010,11,1.0,11
0.75,48,2010,12,19.0,12
1.7625000000000002,33,2011,1,48.0,13
2.1,7,2011,2,33.0,14
2.1,12,2011,3,7.0,15
1.69,6,2011,4,12.0,16
2.1,2,2011,5,6.0,17
1.9975,19,2011,6,2.0,18
2.1,6,2011,7,19.0,19
4.13,1,2011,9,6.0,21
4.13,3,2011,10,1.0,22
2.6075,5,2011,11,3.0,23
2.1,11,2010,2,13.0,2
2.1,6,2010,3,11.0,3
2.1,5,2010,4,6.0,4
2.1,2,2010,5,5.0,5
2.1,2,2010,6,2.0,6
2.1,7,2010,7,2.0,7
2.1,12,2010,8,7.0,8
2.1,30,2010,10,12.0,10
2.062727272727273,233,2010,11,30.0,11
1.65,51,2010,12,233.0,12
1.7625000000000002,35,2011,1,51.0,13
2.1,3,2011,2,35.0,14
2.1,6,2011,3,3.0,15
1.9975,14,2011,4,6.0,16
2.1,8,2011,5,14.0,17
1.9633333333333336,10,2011,6,8.0,18
2.1,5,2011,7,10.0,19
2.1,10,2011,8,5.0,20
2.1,2,2011,9,10.0,21
2.1,1,2011,10,2.0,22
2.1,17,2011,11,1.0,23
0.8833333333333333,614,2010,2,38.0,2
1.25,31,2010,3,614.0,3
1.25,32,2010,4,31.0,4
1.25,39,2010,5,32.0,5
1.25,19,2010,6,39.0,6
1.25,26,2010,7,19.0,7
1.25,19,2010,8,26.0,8
1.25,21,2010,9,19.0,9
1.25,4,2010,10,21.0,10
1.25,7,2010,11,4.0,11
1.25,2,2010,12,7.0,12
1.25,3,2011,1,2.0,13
1.25,12,2011,2,3.0,14
1.25,17,2011,3,12.0,15
1.25,14,2011,5,17.0,17
1.25,5,2011,6,14.0,18
